"","RECORDING_SESSION_LABEL","sentence","word_complex","preview","condition","CURRENT_FIX_INDEX","CURRENT_FIX_INTEREST_AREA_ID","CURRENT_FIX_INTEREST_AREA_RUN_ID","CURRENT_FIX_X"
"343","05wyh",34,"LC","JL","LC_JL",4,"1","1",340.3
"353","05wyh",35,"LC","JL","LC_JL",4,"1","1",357.8
"363","05wyh",36,"LC","JL","LC_JL",4,"2","1",420.7
"373","05wyh",37,"LC","JL","LC_JL",4,"1","1",241.9
"383","05wyh",38,"LC","JL","LC_JL",5,"2","1",467.1
"393","05wyh",39,"LC","JL","LC_JL",3,"1","1",187.8
"403","05wyh",40,"LC","JL","LC_JL",4,"1","1",382.4
"415","05wyh",41,"LC","JL","LC_JL",4,"2","1",417.3
"423","05wyh",42,"LC","JL","LC_JL",2,"1","1",201.8
"433","05wyh",43,"LC","JL","LC_JL",2,"1","1",205.1
"443","05wyh",44,"LC","JL","LC_JL",4,"1","1",381.6
"453","05wyh",45,"LC","JL","LC_JL",3,"1","1",283.3
"463","05wyh",46,"LC","JL","LC_JL",3,"1","1",404.2
"473","05wyh",47,"LC","JL","LC_JL",5,"1","1",355.9
"483","05wyh",48,"LC","JL","LC_JL",6,"1","1",374.8
"493","05wyh",49,"LC","JH","LC_JH",5,"2","1",455.2
"503","05wyh",50,"LC","JH","LC_JH",2,"1","1",200.5
"515","05wyh",51,"LC","JH","LC_JH",6,"1","1",370.3
"523","05wyh",52,"LC","JH","LC_JH",6,"2","1",410.9
"533","05wyh",53,"LC","JH","LC_JH",3,"1","1",352
"543","05wyh",54,"LC","JH","LC_JH",7,"2","1",308.2
"553","05wyh",55,"LC","JH","LC_JH",5,"2","1",311.9
"563","05wyh",56,"LC","JH","LC_JH",3,"2","1",376.3
"573","05wyh",57,"LC","JH","LC_JH",4,"2","1",349.5
"583","05wyh",58,"LC","JH","LC_JH",3,"1","1",328.2
"593","05wyh",59,"LC","JH","LC_JH",4,"1","1",365.8
"603","05wyh",60,"LC","JH","LC_JH",5,"1","1",343.1
"615","05wyh",61,"LC","JH","LC_JH",7,"1","1",391.9
"623","05wyh",62,"LC","JH","LC_JH",5,"2","1",437.5
"633","05wyh",63,"LC","JH","LC_JH",3,"2","1",377.3
"643","05wyh",64,"LC","JH","LC_JH",4,"2","1",358.6
"653","05wyh",65,"HC","ID","HC_ID",6,"2","1",521.2
"663","05wyh",66,"HC","ID","HC_ID",3,"2","1",262.3
"673","05wyh",67,"HC","ID","HC_ID",5,"2","1",372.3
"683","05wyh",68,"HC","ID","HC_ID",4,"2","1",457.9
"693","05wyh",69,"HC","ID","HC_ID",4,"1","1",292
"703","05wyh",70,"HC","ID","HC_ID",6,"2","1",274.5
"714","05wyh",71,"HC","ID","HC_ID",5,"1","1",420.9
"723","05wyh",72,"HC","ID","HC_ID",2,"1","1",255.2
"733","05wyh",73,"HC","ID","HC_ID",4,"1","1",375.8
"743","05wyh",74,"HC","ID","HC_ID",8,"2","1",502.2
"753","05wyh",75,"HC","ID","HC_ID",3,"2","1",293.2
"763","05wyh",76,"HC","ID","HC_ID",3,"2","1",302.5
"773","05wyh",77,"HC","ID","HC_ID",4,"1","1",363.5
"783","05wyh",78,"HC","ID","HC_ID",4,"1","1",273.3
"793","05wyh",79,"HC","ID","HC_ID",2,"1","1",221.2
"803","05wyh",80,"HC","ID","HC_ID",5,"1","1",326.8
"815","05wyh",81,"HC","TP","HC_TP",4,"1","1",357.3
"823","05wyh",82,"HC","TP","HC_TP",2,"1","1",224.1
"833","05wyh",83,"HC","TP","HC_TP",7,"2","1",490
"843","05wyh",84,"HC","TP","HC_TP",5,"2","1",275.2
"853","05wyh",85,"HC","TP","HC_TP",3,"2","1",365.2
"863","05wyh",86,"HC","TP","HC_TP",5,"2","1",473.4
"873","05wyh",87,"HC","TP","HC_TP",4,"1","1",345.9
"883","05wyh",88,"HC","TP","HC_TP",2,"1","1",260.5
"893","05wyh",89,"HC","TP","HC_TP",5,"2","1",420.2
"903","05wyh",90,"HC","TP","HC_TP",7,"2","1",387.2
"915","05wyh",91,"HC","TP","HC_TP",6,"2","1",494.5
"923","05wyh",92,"HC","TP","HC_TP",3,"1","1",263.9
"933","05wyh",93,"HC","TP","HC_TP",5,"1","1",431.1
"943","05wyh",94,"HC","TP","HC_TP",5,"2","1",414.3
"953","05wyh",95,"HC","TP","HC_TP",2,"1","1",257.1
"963","05wyh",96,"HC","TP","HC_TP",8,"1","1",410.3
"973","05wyh",97,"HC","JL","HC_JL",6,"2","1",356.5
"983","05wyh",98,"HC","JL","HC_JL",3,"1","1",273.8
"993","05wyh",99,"HC","JL","HC_JL",3,"1","1",262.8
"1003","05wyh",100,"HC","JL","HC_JL",4,"1","1",260.1
"1015","05wyh",101,"HC","JL","HC_JL",3,"2","1",301.6
"1023","05wyh",102,"HC","JL","HC_JL",4,"1","1",268.9
"1033","05wyh",103,"HC","JL","HC_JL",7,"2","1",481.6
"1043","05wyh",104,"HC","JL","HC_JL",4,"2","1",456.1
"1053","05wyh",105,"HC","JL","HC_JL",2,"2","1",246.3
"1063","05wyh",106,"HC","JL","HC_JL",5,"2","1",332
"1073","05wyh",107,"HC","JL","HC_JL",5,"2","1",380.5
"1083","05wyh",108,"HC","JL","HC_JL",4,"2","1",318.8
"1093","05wyh",109,"HC","JL","HC_JL",6,"2","1",474.1
"1103","05wyh",110,"HC","JL","HC_JL",5,"1","1",374.4
"1115","05wyh",111,"HC","JL","HC_JL",4,"1","1",352.6
"1123","05wyh",112,"HC","JL","HC_JL",4,"2","1",334.3
"1133","05wyh",113,"HC","JH","HC_JH",4,"1","1",214.65
"1143","05wyh",114,"HC","JH","HC_JH",6,"2","1",435.1
"1153","05wyh",115,"HC","JH","HC_JH",4,"2","1",309.5
"1163","05wyh",116,"HC","JH","HC_JH",4,"1","1",383.9
"1173","05wyh",117,"HC","JH","HC_JH",6,"2","1",451.1
"1183","05wyh",118,"HC","JH","HC_JH",3,"2","1",311.2
"1193","05wyh",119,"HC","JH","HC_JH",5,"2","1",361.7
"1203","05wyh",120,"HC","JH","HC_JH",2,"1","1",236
"1215","05wyh",121,"HC","JH","HC_JH",4,"2","1",415.1
"1223","05wyh",122,"HC","JH","HC_JH",6,"1","1",467.7
"1233","05wyh",123,"HC","JH","HC_JH",7,"1","1",430.5
"1243","05wyh",124,"HC","JH","HC_JH",3,"2","1",284.1
"1253","05wyh",125,"HC","JH","HC_JH",3,"2","1",331.6
"1263","05wyh",126,"HC","JH","HC_JH",5,"1","1",422.4
"1273","05wyh",127,"HC","JH","HC_JH",2,"2","1",232.1
"1283","05wyh",128,"HC","JH","0",3,"1","1",308.1
"135","06wh",1,"LC","ID","LC_ID",3,"1","1",308.9
"216","06wh",2,"LC","ID","LC_ID",3,"1","1",379.9
"316","06wh",3,"LC","ID","LC_ID",5,"2","1",456.3
"416","06wh",4,"LC","ID","LC_ID",4,"2","1",364.7
"516","06wh",5,"LC","ID","LC_ID",3,"2","1",314.3
"616","06wh",6,"LC","ID","LC_ID",1,"1","1",137
"715","06wh",7,"LC","ID","LC_ID",3,"1","1",301.5
"816","06wh",8,"LC","ID","LC_ID",3,"1","1",400.5
"916","06wh",9,"LC","ID","LC_ID",2,"1","1",347.4
"1016","06wh",10,"LC","ID","LC_ID",5,"2","1",440.6
"1116","06wh",11,"LC","ID","LC_ID",4,"1","1",437.7
"1216","06wh",12,"LC","ID","LC_ID",3,"1","1",317.8
"136","06wh",13,"LC","ID","LC_ID",3,"2","1",397.9
"144","06wh",14,"LC","ID","LC_ID",3,"1","1",285.2
"154","06wh",15,"LC","ID","LC_ID",2,"1","1",301.9
"164","06wh",16,"LC","ID","LC_ID",2,"1","1",259.8
"174","06wh",17,"LC","TP","LC_TP",3,"1","1",292.3
"184","06wh",18,"LC","TP","LC_TP",2,"1","1",341
"194","06wh",19,"LC","TP","LC_TP",7,"2","1",506.6
"204","06wh",20,"LC","TP","LC_TP",2,"1","1",273.8
"217","06wh",21,"LC","TP","LC_TP",2,"1","1",284.3
"224","06wh",22,"LC","TP","LC_TP",2,"1","1",300.8
"234","06wh",23,"LC","TP","LC_TP",2,"1","1",216.8
"244","06wh",24,"LC","TP","LC_TP",2,"1","1",338.9
"254","06wh",25,"LC","TP","LC_TP",2,"1","1",218.6
"264","06wh",26,"LC","TP","LC_TP",2,"1","1",279.3
"274","06wh",27,"LC","TP","LC_TP",2,"2","1",297.1
"284","06wh",28,"LC","TP","LC_TP",2,"2","1",211.2
"294","06wh",29,"LC","TP","LC_TP",3,"1","1",291.5
"304","06wh",30,"LC","TP","LC_TP",2,"2","1",340.8
"317","06wh",31,"LC","TP","LC_TP",4,"2","1",316.9
"324","06wh",32,"LC","TP","LC_TP",3,"1","1",336
"334","06wh",33,"LC","JL","LC_JL",3,"1","1",287.1
"344","06wh",34,"LC","JL","LC_JL",2,"1","1",240.7
"354","06wh",35,"LC","JL","LC_JL",5,"2","1",436.1
"364","06wh",36,"LC","JL","LC_JL",3,"1","1",343.4
"374","06wh",37,"LC","JL","LC_JL",2,"1","1",214.7
"384","06wh",38,"LC","JL","LC_JL",3,"2","1",459.4
"394","06wh",39,"LC","JL","LC_JL",1,"1","1",120.2
"404","06wh",40,"LC","JL","LC_JL",4,"2","1",438.8
"417","06wh",41,"LC","JL","LC_JL",2,"1","1",201.8
"424","06wh",42,"LC","JL","LC_JL",1,"1","1",121.3
"444","06wh",44,"LC","JL","LC_JL",4,"2","1",440.4
"454","06wh",45,"LC","JL","LC_JL",2,"1","1",197.4
"464","06wh",46,"LC","JL","LC_JL",4,"1","1",419.7
"474","06wh",47,"LC","JL","LC_JL",2,"1","1",320.7
"484","06wh",48,"LC","JL","LC_JL",5,"2","1",449.7
"504","06wh",50,"LC","JH","LC_JH",1,"1","1",119.6
"517","06wh",51,"LC","JH","LC_JH",3,"2","1",456
"524","06wh",52,"LC","JH","LC_JH",2,"1","1",221.3
"534","06wh",53,"LC","JH","LC_JH",2,"1","1",321
"544","06wh",54,"LC","JH","LC_JH",1,"1","1",142.4
"554","06wh",55,"LC","JH","LC_JH",2,"1","1",181.8
"564","06wh",56,"LC","JH","LC_JH",3,"1","1",360.6
"574","06wh",57,"LC","JH","LC_JH",2,"2","1",370.5
"584","06wh",58,"LC","JH","LC_JH",2,"1","1",268.3
"594","06wh",59,"LC","JH","LC_JH",2,"1","1",285.6
"604","06wh",60,"LC","JH","LC_JH",2,"1","1",342.8
"617","06wh",61,"LC","JH","LC_JH",3,"1","1",384.2
"624","06wh",62,"LC","JH","LC_JH",2,"1","1",310.4
"634","06wh",63,"LC","JH","LC_JH",4,"1","1",370.8
"644","06wh",64,"LC","JH","LC_JH",2,"1","1",299.2
"654","06wh",65,"HC","ID","HC_ID",2,"1","1",342.7
"664","06wh",66,"HC","ID","HC_ID",2,"1","1",199.9
"674","06wh",67,"HC","ID","HC_ID",3,"1","1",317.2
"684","06wh",68,"HC","ID","HC_ID",4,"1","1",392.1
"694","06wh",69,"HC","ID","HC_ID",2,"1","1",200.6
"704","06wh",70,"HC","ID","HC_ID",2,"1","1",239.2
"716","06wh",71,"HC","ID","HC_ID",2,"1","1",281.1
"724","06wh",72,"HC","ID","HC_ID",2,"1","1",231.5
"734","06wh",73,"HC","ID","HC_ID",2,"1","1",317.2
"754","06wh",75,"HC","ID","HC_ID",2,"1","1",242.3
"764","06wh",76,"HC","ID","HC_ID",2,"1","1",238.7
"774","06wh",77,"HC","ID","HC_ID",2,"1","1",286.3
"784","06wh",78,"HC","ID","HC_ID",2,"2","1",309.4
"794","06wh",79,"HC","ID","HC_ID",2,"2","1",265.6
"804","06wh",80,"HC","ID","HC_ID",3,"2","1",384.8
"817","06wh",81,"HC","TP","HC_TP",2,"1","1",241.3
"824","06wh",82,"HC","TP","HC_TP",2,"1","1",227.1
"834","06wh",83,"HC","TP","HC_TP",5,"1","1",466.7
"844","06wh",84,"HC","TP","HC_TP",2,"1","1",266.6
"854","06wh",85,"HC","TP","HC_TP",2,"1","1",304.8
"874","06wh",87,"HC","TP","HC_TP",3,"1","1",325.5
"884","06wh",88,"HC","TP","HC_TP",3,"1","1",336
"894","06wh",89,"HC","TP","HC_TP",3,"1","1",279.4
"904","06wh",90,"HC","TP","HC_TP",2,"1","1",325.9
"917","06wh",91,"HC","TP","HC_TP",3,"1","1",315.3
"924","06wh",92,"HC","TP","HC_TP",2,"1","1",198.1
"934","06wh",93,"HC","TP","HC_TP",3,"2","1",496.5
"944","06wh",94,"HC","TP","HC_TP",2,"1","1",290.6
"954","06wh",95,"HC","TP","HC_TP",2,"2","1",275.7
"964","06wh",96,"HC","TP","HC_TP",3,"1","1",389.7
"974","06wh",97,"HC","JL","HC_JL",2,"1","1",240.9
"984","06wh",98,"HC","JL","HC_JL",3,"2","1",351.2
"994","06wh",99,"HC","JL","HC_JL",2,"1","1",210
"1004","06wh",100,"HC","JL","HC_JL",2,"1","1",265.4
"1017","06wh",101,"HC","JL","HC_JL",2,"1","1",257
"1024","06wh",102,"HC","JL","HC_JL",1,"1","1",123.4
"1034","06wh",103,"HC","JL","HC_JL",3,"1","1",389.4
"1044","06wh",104,"HC","JL","HC_JL",3,"1","1",326
"1054","06wh",105,"HC","JL","HC_JL",2,"1","1",224.1
"1064","06wh",106,"HC","JL","HC_JL",2,"1","1",219.3
"1074","06wh",107,"HC","JL","HC_JL",3,"2","1",406.2
"1084","06wh",108,"HC","JL","HC_JL",2,"1","1",207.6
"1094","06wh",109,"HC","JL","HC_JL",2,"1","1",317.2
"1104","06wh",110,"HC","JL","HC_JL",5,"2","1",467.9
"1117","06wh",111,"HC","JL","HC_JL",4,"2","1",429.3
"1124","06wh",112,"HC","JL","HC_JL",2,"1","1",187
"1134","06wh",113,"HC","JH","HC_JH",2,"1","1",177.2
"1144","06wh",114,"HC","JH","HC_JH",2,"1","1",291.4
"1154","06wh",115,"HC","JH","HC_JH",3,"2","1",322
"1164","06wh",116,"HC","JH","HC_JH",3,"1","1",335.7
"1174","06wh",117,"HC","JH","HC_JH",3,"1","1",354
"1184","06wh",118,"HC","JH","HC_JH",2,"2","1",337.4
"1194","06wh",119,"HC","JH","HC_JH",3,"2","1",348.9
"1204","06wh",120,"HC","JH","HC_JH",2,"2","1",254.2
"1217","06wh",121,"HC","JH","HC_JH",3,"1","1",348.5
"1224","06wh",122,"HC","JH","HC_JH",3,"1","1",357.3
"1234","06wh",123,"HC","JH","HC_JH",4,"2","1",460.2
"1244","06wh",124,"HC","JH","HC_JH",3,"2","1",298.4
"1254","06wh",125,"HC","JH","HC_JH",3,"2","1",328.5
"1264","06wh",126,"HC","JH","HC_JH",4,"2","1",463.6
"1274","06wh",127,"HC","JH","HC_JH",1,"1","1",170.4
"1284","06wh",128,"HC","JH","0",2,"1","1",209.3
"137","07zjn",1,"LC","ID","LC_ID",5,"2","1",396
"218","07zjn",2,"LC","ID","LC_ID",5,"2","1",430.9
"318","07zjn",3,"LC","ID","LC_ID",7,"2","1",462
"418","07zjn",4,"LC","ID","LC_ID",4,"2","1",366.9
"518","07zjn",5,"LC","ID","LC_ID",3,"1","1",289.4
"618","07zjn",6,"LC","ID","LC_ID",3,"2","1",262.2
"717","07zjn",7,"LC","ID","LC_ID",4,"1","1",441.7
"818","07zjn",8,"LC","ID","LC_ID",8,"1","1",475.7
"918","07zjn",9,"LC","ID","LC_ID",5,"2","1",413.5
"1018","07zjn",10,"LC","ID","LC_ID",4,"1","1",389
"1118","07zjn",11,"LC","ID","LC_ID",7,"2","1",521.9
"1218","07zjn",12,"LC","ID","LC_ID",5,"1","1",311.7
"138","07zjn",13,"LC","ID","LC_ID",4,"1","1",365.2
"145","07zjn",14,"LC","ID","LC_ID",6,"1","1",301.4
"155","07zjn",15,"LC","ID","LC_ID",6,"1","1",297.3
"165","07zjn",16,"LC","ID","LC_ID",3,"2","1",296.2
"175","07zjn",17,"LC","TP","LC_TP",5,"2","1",334.9
"185","07zjn",18,"LC","TP","LC_TP",4,"1","1",360.1
"195","07zjn",19,"LC","TP","LC_TP",9,"1","1",468.7
"205","07zjn",20,"LC","TP","LC_TP",3,"2","1",294.3
"219","07zjn",21,"LC","TP","LC_TP",3,"2","1",319.1
"225","07zjn",22,"LC","TP","LC_TP",4,"1","1",301.9
"235","07zjn",23,"LC","TP","LC_TP",7,"2","1",323.2
"245","07zjn",24,"LC","TP","LC_TP",5,"2","1",352.5
"255","07zjn",25,"LC","TP","LC_TP",3,"1","1",265.3
"265","07zjn",26,"LC","TP","LC_TP",3,"2","1",380.1
"275","07zjn",27,"LC","TP","LC_TP",4,"2","1",303.9
"285","07zjn",28,"LC","TP","LC_TP",2,"1","1",206.9
"295","07zjn",29,"LC","TP","LC_TP",5,"1","1",372.2
"305","07zjn",30,"LC","TP","LC_TP",3,"2","1",334.5
"319","07zjn",31,"LC","TP","LC_TP",3,"1","1",265.8
"325","07zjn",32,"LC","TP","LC_TP",5,"1","1",372.3
"335","07zjn",33,"LC","JL","LC_JL",4,"2","1",368.7
"345","07zjn",34,"LC","JL","LC_JL",3,"2","1",347.5
"355","07zjn",35,"LC","JL","LC_JL",5,"1","1",407.2
"365","07zjn",36,"LC","JL","LC_JL",5,"1","1",378.9
"375","07zjn",37,"LC","JL","LC_JL",3,"2","1",275.3
"385","07zjn",38,"LC","JL","LC_JL",6,"1","1",437.2
"395","07zjn",39,"LC","JL","LC_JL",3,"1","1",271
"405","07zjn",40,"LC","JL","LC_JL",6,"2","1",409.5
"419","07zjn",41,"LC","JL","LC_JL",6,"2","1",426.3
"425","07zjn",42,"LC","JL","LC_JL",2,"1","1",195.7
"434","07zjn",43,"LC","JL","LC_JL",2,"1","1",190.3
"445","07zjn",44,"LC","JL","LC_JL",6,"1","1",401.9
"455","07zjn",45,"LC","JL","LC_JL",3,"2","1",325.3
"465","07zjn",46,"LC","JL","LC_JL",9,"2","1",485.1
"475","07zjn",47,"LC","JL","LC_JL",4,"1","1",333.6
"485","07zjn",48,"LC","JL","LC_JL",7,"1","1",425.9
"494","07zjn",49,"LC","JH","LC_JH",6,"2","1",446.5
"505","07zjn",50,"LC","JH","LC_JH",4,"2","1",321.7
"519","07zjn",51,"LC","JH","LC_JH",4,"1","1",428.2
"525","07zjn",52,"LC","JH","LC_JH",7,"2","1",410
"535","07zjn",53,"LC","JH","LC_JH",6,"2","1",413.7
"545","07zjn",54,"LC","JH","LC_JH",8,"1","1",291.7
"555","07zjn",55,"LC","JH","LC_JH",4,"2","1",337
"565","07zjn",56,"LC","JH","LC_JH",5,"2","1",375.3
"575","07zjn",57,"LC","JH","LC_JH",4,"1","1",330.7
"585","07zjn",58,"LC","JH","LC_JH",4,"1","1",329.2
"595","07zjn",59,"LC","JH","LC_JH",5,"1","1",353.3
"605","07zjn",60,"LC","JH","LC_JH",5,"2","1",429.1
"619","07zjn",61,"LC","JH","LC_JH",7,"1","1",407.8
"625","07zjn",62,"LC","JH","LC_JH",6,"2","1",408
"635","07zjn",63,"LC","JH","LC_JH",4,"2","1",380.7
"645","07zjn",64,"LC","JH","LC_JH",4,"1","1",333.8
"655","07zjn",65,"HC","ID","HC_ID",6,"2","1",534.6
"665","07zjn",66,"HC","ID","HC_ID",6,"2","1",241.4
"675","07zjn",67,"HC","ID","HC_ID",4,"1","1",327.2
"685","07zjn",68,"HC","ID","HC_ID",4,"1","1",389.2
"695","07zjn",69,"HC","ID","HC_ID",4,"2","1",333.2
"705","07zjn",70,"HC","ID","HC_ID",5,"2","1",275.5
"718","07zjn",71,"HC","ID","HC_ID",6,"2","1",443
"725","07zjn",72,"HC","ID","HC_ID",2,"1","1",211
"735","07zjn",73,"HC","ID","HC_ID",5,"1","1",401.5
"744","07zjn",74,"HC","ID","HC_ID",7,"2","1",481.2
"755","07zjn",75,"HC","ID","HC_ID",2,"1","1",220.8
"765","07zjn",76,"HC","ID","HC_ID",2,"1","1",241.8
"775","07zjn",77,"HC","ID","HC_ID",6,"2","1",393.6
"785","07zjn",78,"HC","ID","HC_ID",8,"2","1",313.4
"795","07zjn",79,"HC","ID","HC_ID",2,"1","1",227.4
"805","07zjn",80,"HC","ID","HC_ID",5,"1","1",346.9
"819","07zjn",81,"HC","TP","HC_TP",4,"1","1",363
"825","07zjn",82,"HC","TP","HC_TP",4,"1","1",339.9
"835","07zjn",83,"HC","TP","HC_TP",6,"2","1",478.4
"845","07zjn",84,"HC","TP","HC_TP",3,"2","1",290.1
"855","07zjn",85,"HC","TP","HC_TP",5,"2","1",348.2
"864","07zjn",86,"HC","TP","HC_TP",6,"2","1",504.8
"875","07zjn",87,"HC","TP","HC_TP",5,"2","1",395.6
"885","07zjn",88,"HC","TP","HC_TP",5,"2","1",413.2
"895","07zjn",89,"HC","TP","HC_TP",9,"1","1",383.2
"905","07zjn",90,"HC","TP","HC_TP",9,"2","1",403.2
"919","07zjn",91,"HC","TP","HC_TP",6,"2","1",502.7
"925","07zjn",92,"HC","TP","HC_TP",6,"1","1",291.6
"935","07zjn",93,"HC","TP","HC_TP",5,"2","1",479.6
"945","07zjn",94,"HC","TP","HC_TP",4,"1","1",383.9
"955","07zjn",95,"HC","TP","HC_TP",3,"1","1",254.5
"965","07zjn",96,"HC","TP","HC_TP",8,"2","1",449.8
"975","07zjn",97,"HC","JL","HC_JL",4,"1","1",336.6
"985","07zjn",98,"HC","JL","HC_JL",4,"2","1",366.8
"995","07zjn",99,"HC","JL","HC_JL",5,"1","1",173.1
"1005","07zjn",100,"HC","JL","HC_JL",3,"2","1",298.1
"1019","07zjn",101,"HC","JL","HC_JL",3,"2","1",288.1
"1025","07zjn",102,"HC","JL","HC_JL",4,"2","1",289.7
"1035","07zjn",103,"HC","JL","HC_JL",6,"2","1",489.3
"1045","07zjn",104,"HC","JL","HC_JL",6,"1","1",413
"1055","07zjn",105,"HC","JL","HC_JL",3,"2","1",264.9
"1065","07zjn",106,"HC","JL","HC_JL",4,"2","1",319.6
"1075","07zjn",107,"HC","JL","HC_JL",4,"2","1",375.1
"1085","07zjn",108,"HC","JL","HC_JL",5,"1","1",287.8
"1095","07zjn",109,"HC","JL","HC_JL",8,"2","1",493.9
"1105","07zjn",110,"HC","JL","HC_JL",7,"2","1",474.7
"1119","07zjn",111,"HC","JL","HC_JL",4,"1","1",377.6
"1125","07zjn",112,"HC","JL","HC_JL",4,"1","1",266.2
"1135","07zjn",113,"HC","JH","HC_JH",2,"1","1",200.4
"1145","07zjn",114,"HC","JH","HC_JH",5,"1","1",375.2
"1155","07zjn",115,"HC","JH","HC_JH",2,"2","1",310.4
"1165","07zjn",116,"HC","JH","HC_JH",7,"2","1",432.5
"1175","07zjn",117,"HC","JH","HC_JH",5,"1","1",438.9
"1185","07zjn",118,"HC","JH","HC_JH",3,"1","1",288.5
"1195","07zjn",119,"HC","JH","HC_JH",5,"2","1",347.1
"1205","07zjn",120,"HC","JH","HC_JH",2,"1","1",216.3
"1219","07zjn",121,"HC","JH","HC_JH",6,"2","1",433.1
"1225","07zjn",122,"HC","JH","HC_JH",5,"1","1",436.4
"1235","07zjn",123,"HC","JH","HC_JH",5,"2","1",443.7
"1245","07zjn",124,"HC","JH","HC_JH",3,"1","1",253.3
"1255","07zjn",125,"HC","JH","HC_JH",4,"1","1",302.1
"1265","07zjn",126,"HC","JH","HC_JH",5,"1","1",432.3
"1275","07zjn",127,"HC","JH","HC_JH",3,"2","1",226.6
"1285","07zjn",128,"HC","JH","0",3,"1","1",320.2
"139","08hmy",1,"LC","ID","LC_ID",6,"2","1",384
"220","08hmy",2,"LC","ID","LC_ID",5,"1","1",386.4
"320","08hmy",3,"LC","ID","LC_ID",8,"2","1",456.4
"420","08hmy",4,"LC","ID","LC_ID",6,"2","1",357.8
"520","08hmy",5,"LC","ID","LC_ID",3,"1","1",260.7
"620","08hmy",6,"LC","ID","LC_ID",2,"1","1",187.5
"719","08hmy",7,"LC","ID","LC_ID",6,"2","1",442.4
"820","08hmy",8,"LC","ID","LC_ID",7,"2","1",510.2
"920","08hmy",9,"LC","ID","LC_ID",7,"2","1",414.8
"1020","08hmy",10,"LC","ID","LC_ID",5,"2","1",411
"1120","08hmy",11,"LC","ID","LC_ID",10,"2","1",510.4
"1220","08hmy",12,"LC","ID","LC_ID",6,"2","1",369.6
"1310","08hmy",13,"LC","ID","LC_ID",5,"2","1",380.3
"146","08hmy",14,"LC","ID","LC_ID",8,"2","1",399.1
"156","08hmy",15,"LC","ID","LC_ID",4,"2","1",321.8
"166","08hmy",16,"LC","ID","LC_ID",4,"2","1",277.4
"176","08hmy",17,"LC","TP","LC_TP",5,"1","1",306.5
"186","08hmy",18,"LC","TP","LC_TP",7,"2","1",383.2
"196","08hmy",19,"LC","TP","LC_TP",7,"2","1",474.9
"206","08hmy",20,"LC","TP","LC_TP",3,"1","1",258.5
"2110","08hmy",21,"LC","TP","LC_TP",5,"1","1",304.9
"226","08hmy",22,"LC","TP","LC_TP",5,"2","1",327.9
"236","08hmy",23,"LC","TP","LC_TP",8,"2","1",341.7
"246","08hmy",24,"LC","TP","LC_TP",5,"1","1",340.6
"256","08hmy",25,"LC","TP","LC_TP",4,"2","1",277.5
"266","08hmy",26,"LC","TP","LC_TP",5,"2","1",396.5
"276","08hmy",27,"LC","TP","LC_TP",4,"2","1",305.2
"286","08hmy",28,"LC","TP","LC_TP",3,"1","1",194.7
"296","08hmy",29,"LC","TP","LC_TP",5,"2","1",381.5
"306","08hmy",30,"LC","TP","LC_TP",4,"2","1",335.9
"3110","08hmy",31,"LC","TP","LC_TP",5,"1","1",304.8
"326","08hmy",32,"LC","TP","LC_TP",5,"1","1",352
"336","08hmy",33,"LC","JL","LC_JL",4,"2","1",371.4
"346","08hmy",34,"LC","JL","LC_JL",4,"1","1",322.5
"356","08hmy",35,"LC","JL","LC_JL",7,"2","1",421.9
"366","08hmy",36,"LC","JL","LC_JL",6,"2","1",410.2
"376","08hmy",37,"LC","JL","LC_JL",5,"2","1",302.1
"386","08hmy",38,"LC","JL","LC_JL",7,"2","1",473.8
"396","08hmy",39,"LC","JL","LC_JL",3,"2","1",282.4
"406","08hmy",40,"LC","JL","LC_JL",6,"2","1",427.5
"4110","08hmy",41,"LC","JL","LC_JL",5,"2","1",428.9
"426","08hmy",42,"LC","JL","LC_JL",4,"2","1",263.9
"435","08hmy",43,"LC","JL","LC_JL",3,"1","1",234.7
"446","08hmy",44,"LC","JL","LC_JL",6,"1","1",400.7
"456","08hmy",45,"LC","JL","LC_JL",4,"1","1",298.1
"466","08hmy",46,"LC","JL","LC_JL",9,"2","1",492.6
"476","08hmy",47,"LC","JL","LC_JL",6,"2","1",393.4
"486","08hmy",48,"LC","JL","LC_JL",9,"2","1",473.1
"495","08hmy",49,"LC","JH","LC_JH",8,"1","1",435.2
"506","08hmy",50,"LC","JH","LC_JH",5,"2","1",333
"5110","08hmy",51,"LC","JH","LC_JH",6,"2","1",446.8
"526","08hmy",52,"LC","JH","LC_JH",6,"1","1",399.4
"536","08hmy",53,"LC","JH","LC_JH",5,"2","1",417.5
"546","08hmy",54,"LC","JH","LC_JH",5,"1","1",304.3
"556","08hmy",55,"LC","JH","LC_JH",4,"1","1",290.9
"566","08hmy",56,"LC","JH","LC_JH",6,"1","1",368.9
"576","08hmy",57,"LC","JH","LC_JH",5,"1","1",339.1
"586","08hmy",58,"LC","JH","LC_JH",5,"2","1",371.9
"596","08hmy",59,"LC","JH","LC_JH",5,"1","1",288.8
"606","08hmy",60,"LC","JH","LC_JH",6,"2","1",414.6
"6110","08hmy",61,"LC","JH","LC_JH",4,"1","1",367.2
"626","08hmy",62,"LC","JH","LC_JH",7,"2","1",422.9
"636","08hmy",63,"LC","JH","LC_JH",4,"2","1",390.5
"646","08hmy",64,"LC","JH","LC_JH",4,"1","1",324.2
